148025		05971		1382.000	00888		0.080	00888_341
234793		05971		1.000	00888		7.500	00888_342
163231		05971		1450.000	00888		0.430	00888_343
234801		05971		1.000	00888		4.500	00888_344
234800		05971		3.000	00888		4.500	00888_345
234803		05971		1.000	00888		4.900	00888_346
234802		05971		14.000	00888		4.900	00888_347
234804		05971		3.000	00888		4.900	00888_348
148120		05971		11.000	00888		49.500	00888_350
009446		05971		870.000	00888		0.210	00888_351
010819		05971		560.000	00888		0.300	00888_352
151867		05971		1200.000	00888		0.190	00888_353
009453		05971		1200.000	00888		0.040	00888_354
009451		05971		500.000	00888		0.020	00888_355
234790		05971		15.000	00888		7.500	00888_356
234788		05971		2.000	00888		6.900	00888_357
214768		05971		10.000	00888		33.210	00888_358
217579		05971		75.000	00888		0.010	00888_359
009457		05971		500.000	00888		0.050	00888_360
234789		05971		1.000	00888		7.900	00888_361
112520		05971		1302.000	00888		0.160	00888_362
147963		05971		650.000	00888		0.120	00888_363
