8710993100107		22651		10.000	00245		7.600	00245_23
59063698		22649		10.000	00245		13.990	00245_24
59063698		22649		10.000	00245		13.990	00245_25
59064084		22649		10.000	00245		16.990	00245_26
5903621012245		22649		10.000	00245		15.500	00245_27
59064077		22649		10.000	00245		16.500	00245_28
5903621191650		22649		56.000	00245		15.500	00245_29
40306049		22649		20.000	00245		13.990	00245_30
40306049		22649		5.000	00245		13.990	00245_31
59063865		22649		20.000	00245		13.500	00245_32
59063940		22649		10.000	00245		15.200	00245_33
59063957		22649		10.000	00245		15.200	00245_34
59072416		22649		10.000	00245		12.990	00245_35
59063766		22649		16.000	00245		16.500	00245_36
5903621280613		22649		20.000	00245		16.200	00245_37
59063759		22649		16.000	00245		16.500	00245_38
59063872		22649		10.000	00245		12.990	00245_39
59067627		22649		10.000	00245		12.990	00245_40
40306056		22649		10.000	00245		13.990	00245_41
59063858		22649		10.000	00245		13.500	00245_42
59063858		22649		10.000	00245		13.500	00245_43
40306056		22649		10.000	00245		13.990	00245_44
59072393		22649		10.000	00245		12.900	00245_45
40306681		22649		10.000	00245		13.990	00245_46
59074113		22649		20.000	00245		17.000	00245_47
59063780		22649		10.000	00245		13.990	00245_48
59063797		22649		10.000	00245		13.990	00245_49
59063773		22649		10.000	00245		13.990	00245_50
59064008		22649		10.000	00245		14.500	00245_51
59063780		22649		10.000	00245		13.990	00245_52
59083160		22649		20.000	00245		13.990	00245_53
5903621132899		22649		8.000	00245		16.000	00245_54
59072409		22649		10.000	00245		13.500	00245_55
59072256		22649		10.000	00245		13.990	00245_56
59072423		22649		80.000	00245		12.990	00245_57
59072317		22649		40.000	00245		13.500	00245_58
59072256		22649		10.000	00245		14.500	00245_59
59072287		22649		10.000	00245		12.990	00245_60
59072287		22649		10.000	00245		13.500	00245_61
59072249		22649		10.000	00245		13.990	00245_62
5903621212058		22648		1.000	00245		16.500	00245_63
59073161		22648		4.000	00245		14.000	00245_64
59073178		22648		11.000	00245		14.000	00245_65
59072591		22648		6.000	00245		14.000	00245_66
59072584		22648		14.000	00245		14.000	00245_67
59072607		22648		5.000	00245		14.000	00245_68
59073215		22648		7.000	00245		14.000	00245_69
59072577		22648		8.000	00245		14.000	00245_70
5903621242628		22648		4.000	00245		16.700	00245_71
5903621012351		22648		8.000	00245		16.000	00245_72
5903621130857		22648		7.000	00245		16.000	00245_73
5903621111665		22648		1.000	00245		17.000	00245_74
5903621111665		22648		1.000	00245		17.000	00245_75
5903621240600		22648		1.000	00245		16.700	00245_76
59083160		22648		1.000	00245		13.990	00245_77
59083160		22648		3.000	00245		13.990	00245_78
59072171		22648		3.000	00245		15.500	00245_79
59072201		22648		7.000	00245		15.000	00245_80
59072218		22648		9.000	00245		14.500	00245_81
59072157		22648		8.000	00245		14.500	00245_82
59072195		22648		3.000	00245		14.500	00245_83
59072188		22648		7.000	00245		14.500	00245_84
59072416		22648		9.000	00245		12.990	00245_85
59072409		22648		5.000	00245		13.500	00245_86
59072409		22648		5.000	00245		13.500	00245_87
59072409		22648		7.000	00245		13.500	00245_88
5903191027038		22648		5.000	00245		9.900	00245_89
59072423		22648		6.000	00245		12.990	00245_90
59072331		22648		2.000	00245		13.500	00245_91
59072430		22648		4.000	00245		13.500	00245_92
59072447		22648		1.000	00245		12.990	00245_93
59072461		22648		4.000	00245		12.990	00245_94
59072461		22648		3.000	00245		12.990	00245_95
59072454		22648		4.000	00245		12.990	00245_96
59072317		22648		4.000	00245		13.500	00245_97
59072249		22648		1.000	00245		13.990	00245_98
59072256		22648		1.000	00245		13.990	00245_99
9771509460909		22648		1.000	00245		5.200	00245_115
9771731711060		22648		2.000	00245		2.990	00245_116
9788311157613		22648		1.000	00245		24.900	00245_117
9788379898770		22648		1.000	00245		10.990	00245_118
9788381771917		22648		1.000	00245		11.990	00245_119
9788381641319		22648		1.000	00245		10.990	00245_120
9788327644718		22648		1.000	00245		14.990	00245_121
9788380043107		22648		1.000	00245		12.990	00245_122
9788381771900		22648		1.000	00245		11.990	00245_123
9788380973718		22648		1.000	00245		16.990	00245_124
9788380043893		22648		1.000	00245		12.990	00245_125
9788380043855		22648		1.000	00245		12.990	00245_126
9788380043817		22648		1.000	00245		12.990	00245_127
9788378136828		22648		1.000	00245		9.990	00245_128
9772545279999		22648		1.000	00245		9.990	00245_129
9788833422176		22648		1.000	00245		26.990	00245_130
9772543958902		22648		1.000	00245		6.990	00245_131
9772299144901		22648		1.000	00245		1.790	00245_132
9788381641944		22648		1.000	00245		14.990	00245_133
9788381641951		22648		1.000	00245		14.990	00245_134
9788381641968		22648		1.000	00245		14.990	00245_135
9788381640619		22648		1.000	00245		24.990	00245_136
4030600093030		22652		1.000	00245		12.900	00245_137
4030600098240		22652		6.000	00245		12.900	00245_138
4030600098240		22652		10.000	00245		12.900	00245_139
4030600184257		22652		12.000	00245		14.990	00245_140
4030600179031		22652		8.000	00245		18.700	00245_141
59023616		22652		10.000	00245		12.900	00245_142
4030600184318		22652		16.000	00245		14.990	00245_143
4030600179000		22652		16.000	00245		18.700	00245_144
4030600179000		22652		4.000	00245		18.700	00245_145
4030600049273		22652		10.000	00245		12.990	00245_146
4030600049303		22652		10.000	00245		12.990	00245_147
4030600049303		22652		10.000	00245		12.990	00245_148
5903621240600		22652		10.000	00245		16.700	00245_149
59072577		22652		30.000	00245		14.000	00245_150
59073178		22652		20.000	00245		14.000	00245_151
59072584		22652		10.000	00245		14.000	00245_152
59072591		22652		70.000	00245		14.000	00245_153
59072607		22652		20.000	00245		14.000	00245_154
59073161		22652		20.000	00245		14.000	00245_155
59072607		22652		10.000	00245		14.000	00245_156
59073215		22652		10.000	00245		14.000	00245_157
4030700116592		22652		5.000	00245		13.990	00245_158
5707294145855		22652		5.000	00245		35.950	00245_159
5707294073011		22652		5.000	00245		25.950	00245_160
5712341060449		22652		5.000	00245		25.950	00245_161
5712341329911		22652		5.000	00245		35.500	00245_162
5712341329881		22652		10.000	00245		35.500	00245_163
42302209		22652		10.000	00245		19.100	00245_164
5908249943407		22652		4.000	00245		13.990	00245_165
4030700112419		22652		6.000	00245		13.990	00245_166
5712341329911		22652		5.000	00245		35.500	00245_167
42302209		22652		20.000	00245		19.100	00245_168
5903621171737		22652		5.000	00245		11.990	00245_169
4030700112389		22652		4.000	00245		13.990	00245_170
42302209		22652		1.000	00245		19.100	00245_171
5707294201063		22652		5.000	00245		19.950	00245_172
5707294200912		22652		5.000	00245		19.950	00245_173
5707294201186		22652		5.000	00245		19.950	00245_174
5707294179263		22652		5.000	00245		35.950	00245_175
59075462		22652		8.000	00245		14.000	00245_176
59075479		22652		5.000	00245		14.000	00245_177
4030600048795		22652		7.000	00245		17.000	00245_178
59063780		22652		5.000	00245		13.990	00245_179
59063780		22652		5.000	00245		13.990	00245_180
5903621020523		22652		3.000	00245		17.200	00245_181
59073079		22652		4.000	00245		17.000	00245_182
4030600049273		22652		2.000	00245		12.990	00245_183
5903621020462		22652		3.000	00245		16.700	00245_184
4030600227206		22652		6.000	00245		12.990	00245_185
59072157		22652		1.000	00245		13.990	00245_186
4030600048825		22652		1.000	00245		17.000	00245_187
5903621160519		22652		6.000	00245		17.200	00245_188
4030600049303		22652		6.000	00245		12.990	00245_189
4030600048825		22652		2.000	00245		17.000	00245_190
4030600098974		22652		1.000	00245		12.990	00245_191
5903621160519		22652		3.000	00245		17.200	00245_192
59023616		22652		2.000	00245		12.900	00245_193
59023623		22652		3.000	00245		12.900	00245_194
4030600179000		22652		1.000	00245		18.700	00245_195
4030600184318		22652		4.000	00245		14.990	00245_196
4030600179031		22652		1.000	00245		18.700	00245_197
4030600184257		22652		1.000	00245		14.990	00245_198
4030600093030		22652		2.000	00245		12.900	00245_199
4030600048825		22652		3.000	00245		17.000	00245_200
4030600048795		22652		1.000	00245		17.000	00245_201
