9771734068901		23014		1.000	00773		19.990	00773_23
9771233734819		23014		1.000	00773		18.990	00773_24
9771233734901		23014		1.000	00773		15.990	00773_25
9771507766904		23014		1.000	00773		20.990	00773_26
9771508993903		23014		2.000	00773		9.990	00773_27
9771508993910		23014		1.000	00773		12.990	00773_28
9771734563901		23014		2.000	00773		14.990	00773_29
9771507766904		23014		1.000	00773		20.990	00773_30
9771507766928		23014		2.000	00773		20.990	00773_31
9771895831925		23014		2.000	00773		19.990	00773_32
9771508993903		23014		1.000	00773		9.990	00773_33
9771507766911		23014		1.000	00773		15.990	00773_34
9771689565906		23014		1.000	00773		14.990	00773_35
9771734563918		23014		1.000	00773		14.990	00773_36
9771689466999		23014		2.000	00773		19.900	00773_37
9771895860901		23014		2.000	00773		9.900	00773_38
9772545377909		23014		1.000	00773		12.990	00773_39
9772544004912		23014		1.000	00773		9.990	00773_40
9772544004905		23014		2.000	00773		9.990	00773_41
9771426291938		23014		2.000	00773		7.990	00773_42
5903228163869		23014		2.000	00773		29.990	00773_43
9772084957600		23014		1.000	00773		19.000	00773_44
9771733236905		23014		4.000	00773		5.990	00773_45
9772544704195		23014		1.000	00773		10.900	00773_46
9772544778196		23014		1.000	00773		10.900	00773_47
9771429322905		23014		1.000	00773		12.990	00773_48
9771232637913		23014		2.000	00773		14.900	00773_49
9772449787194		23014		2.000	00773		12.900	00773_50
9771734302906		23014		2.000	00773		19.900	00773_51
9771644605593		23014		2.000	00773		9.990	00773_52
9772080312199		23014		2.000	00773		9.900	00773_53
9771733336193		23014		1.000	00773		8.600	00773_54
9771733336193		23014		1.000	00773		8.600	00773_55
9772080887192		23014		2.000	00773		7.900	00773_56
9771429819931		23014		2.000	00773		15.000	00773_57
9772084957617		23014		2.000	00773		29.000	00773_58
9772544412915		23014		3.000	00773		14.900	00773_59
9772192084908		23014		5.000	00773		11.990	00773_60
9771643513912		23014		1.000	00773		6.900	00773_61
9772081524904		23014		2.000	00773		13.900	00773_62
9771428179906		23014		2.000	00773		5.990	00773_63
9771731988905		23014		1.000	00773		7.600	00773_64
9772545203901		23014		1.000	00773		7.900	00773_65
9770491819900		23014		5.000	00773		9.500	00773_66
