5907441063890		22631		1.000	00414		5.000	00414_23
5907441061094		22631		1.000	00414		5.000	00414_24
22225		22629		25.000	00414		2.500	00414_25
22226		22629		27.000	00414		2.500	00414_26
7316196001084		22650		25.000	00414		4.490	00414_27
5812312300526		22625		5.000	00414		19.900	00414_28
5634534520281		22625		1.000	00414		19.900	00414_29
5812312300410		22625		1.000	00414		16.900	00414_30
5812312300410		22625		1.000	00414		16.900	00414_31
5634534520281		22625		1.000	00414		19.900	00414_32
5812312300410		22625		1.000	00414		16.900	00414_33
5903154975178		22625		1.000	00414		19.990	00414_34
