077987		22947		13.000	00472		40.000	00472_1
009234		22947		5.000	00472		15.420	00472_2
000690		22947		4.000	00472		9.760	00472_3
013420		22947		2.000	00472		35.500	00472_4
007724		22947		2.000	00472		38.000	00472_5
007431		22947		2.000	00472		7.750	00472_6
075896		22947		2.000	00472		37.000	00472_7
010113		22947		2.000	00472		7.700	00472_8
075910		22947		2.000	00472		6.950	00472_9
016975		22947		2.000	00472		15.450	00472_10
017009		22947		1.000	00472		54.300	00472_11
075951		22947		1.000	00472		36.670	00472_12
053189		22947		1.000	00472		95.000	00472_13
007449		22947		1.000	00472		23.000	00472_14
075924		22947		1.000	00472		121.000	00472_15
007442		22947		1.000	00472		18.000	00472_16
080509		22947		1.000	00472		3.900	00472_17
007441		22947		1.000	00472		34.000	00472_18
129688		22947		1.000	00472		45.320	00472_19
068373		22947		5.000	00472		103.580	00472_20
007586		22947		4.000	00472		11.660	00472_21
070725		22947		3.000	00472		86.220	00472_22
007454		22947		2.000	00472		5.190	00472_23
068369		22947		2.000	00472		56.650	00472_24
019931		22947		1.000	00472		9.300	00472_25
199057		22947		1.000	00472		35.000	00472_26
068386		22947		1.000	00472		34.960	00472_27
42503		22947		90.000	00472		4.150	00472_28
