9772450790015		48717		1.000	00753		2.990	00753_1
9772450790008		48717		3.000	00753		2.990	00753_2
9772299649000		48717		2.000	00753		3.490	00753_3
9772084014006		48717		3.000	00753		2.990	00753_4
9771689638907		48717		5.000	00753		7.990	00753_5
9771641168909		48717		3.000	00753		4.990	00753_6
9772300077976		48717		3.000	00753		18.500	00753_7
9772544191018		48717		2.000	00753		15.990	00753_8
9772544191094		48717		2.000	00753		15.990	00753_9
9772545261901		48717		2.000	00753		19.990	00753_10
9771898580905		48717		3.000	00753		8.500	00753_11
9772451307007		48717		2.000	00753		8.950	00753_12
9771643721195		48717		2.000	00753		8.900	00753_13
9771641011229		48717		1.000	00753		9.400	00753_14
9771733343009		48717		3.000	00753		8.900	00753_15
9772451306000		48717		2.000	00753		7.990	00753_16
9771895248006		48717		2.000	00753		8.900	00753_17
9772081087003		48717		2.000	00753		8.900	00753_18
9772543592007		48717		1.000	00753		14.990	00753_19
9771897079004		48717		3.000	00753		22.900	00753_20
9771897079011		48717		4.000	00753		22.900	00753_21
4192106007505		48717		1.000	00753		29.990	00753_22
9772658178004		48717		3.000	00753		13.990	00753_23
9772543993903		48717		2.000	00753		47.000	00753_24
9771506326000		48717		2.000	00753		8.990	00753_25
9772080887208		48717		2.000	00753		7.900	00753_26
9771232637005		48717		1.000	00753		16.990	00753_27
9770867729000		48717		3.000	00753		8.980	00753_28
9770867729000		48717		1.000	00753		8.980	00753_29
9771640902009		48717		1.000	00753		16.990	00753_30
9772545227426		48717		4.000	00753		9.990	00753_31
9772084416008		48717		3.000	00753		10.990	00753_32
9772392107001		48717		3.000	00753		7.990	00753_33
9772450784946		48717		4.000	00753		12.990	00753_34
9771644043906		48717		2.000	00753		8.990	00753_35
9771734986908		48717		3.000	00753		12.500	00753_36
9771734051101		48717		2.000	00753		11.990	00753_37
9771734931007		48717		3.000	00753		15.900	00753_38
9771643378504		48717		2.000	00753		9.950	00753_39
9771732703002		48717		1.000	00753		12.000	00753_40
9771895297004		48717		4.000	00753		15.990	00753_41
9771507735009		48717		2.000	00753		15.500	00753_42
9772450467917		48717		2.000	00753		9.990	00753_43
9771230860009		48717		11.000	00753		2.990	00753_44
9772391521006		48717		5.000	00753		7.990	00753_45
9771730278007		48717		4.000	00753		5.990	00753_46
9771232830000		48717		3.000	00753		9.990	00753_47
9771429695009		48717		9.000	00753		3.290	00753_48
9771429695016		48717		1.000	00753		5.990	00753_49
9771429156005		48717		3.000	00753		6.990	00753_50
9771429156036		48717		2.000	00753		9.990	00753_51
9772300599775		48717		1.000	00753		12.000	00753_52
9772300599799		48717		2.000	00753		12.000	00753_53
9772300208004		48717		4.000	00753		12.990	00753_54
9771898580004		48717		3.000	00753		8.900	00753_55
9771509328216		48717		1.000	00753		9.400	00753_56
9771895249003		48717		2.000	00753		9.600	00753_57
9771641011229		48717		1.000	00753		9.400	00753_58
9772545239009		48717		2.000	00753		13.990	00753_59
9771509686002		48717		4.000	00753		14.990	00753_60
9772081815002		48717		2.000	00753		9.900	00753_61
9771734302005		48717		2.000	00753		19.900	00753_62
9772657649000		48717		2.000	00753		8.000	00753_63
9772299762402		48717		3.000	00753		9.900	00753_64
9772450004006		48717		4.000	00753		12.990	00753_65
9771644605609		48717		2.000	00753		9.990	00753_66
9772353716198		48717		1.000	00753		9.900	00753_67
9771429878525		48717		2.000	00753		14.900	00753_68
9771429819948		48717		3.000	00753		15.000	00753_69
9771429878204		48717		2.000	00753		9.950	00753_70
9772300508005		48717		1.000	00753		9.900	00753_71
9772084863000		48717		1.000	00753		12.900	00753_72
9772545207008		48717		3.000	00753		7.990	00753_73
9772450224008		48717		8.000	00753		9.900	00753_74
9772081305008		48717		1.000	00753		10.990	00753_75
9772299951509		48717		4.000	00753		8.900	00753_76
9771899160007		48717		4.000	00753		5.950	00753_77
9771895841009		48717		3.000	00753		19.900	00753_78
9771734987905		48717		2.000	00753		12.500	00753_79
9771643486001		48717		9.000	00753		6.990	00753_80
