59075448		90409		11.000	00287		14.000	00287_657
59075370		90409		12.000	00287		14.000	00287_658
59075387		90409		10.000	00287		14.000	00287_659
59075479		90409		14.000	00287		14.000	00287_660
59075462		90409		39.000	00287		14.000	00287_661
59075448		90409		28.000	00287		14.000	00287_662
59075455		90409		28.000	00287		14.000	00287_663
59063667		90409		4.000	00287		15.200	00287_664
59063667		90409		3.000	00287		15.700	00287_665
59063681		90409		9.000	00287		13.990	00287_666
59063667		90409		1.000	00287		15.200	00287_667
59045014		90409		1.000	00287		14.000	00287_668
59063667		90409		1.000	00287		15.200	00287_669
59063957		90409		5.000	00287		15.700	00287_670
59063957		90409		3.000	00287		15.700	00287_671
59075417		90409		10.000	00287		14.000	00287_672
59075431		90409		10.000	00287		14.000	00287_673
59063728		90409		10.000	00287		17.200	00287_674
59075370		90409		10.000	00287		14.000	00287_675
59075417		90409		20.000	00287		14.000	00287_676
59064091		90409		1.000	00287		16.990	00287_677
5902860133001		90414		11.000	00287		2.900	00287_678
9788328227668		90414		1.000	00287		99.990	00287_679
9788328227651		90414		1.000	00287		99.990	00287_680
9772083426145		90414		1.000	00287		14.990	00287_681
5901924455271		90414		1.000	00287		19.900	00287_682
5901924455257		90414		1.000	00287		19.900	00287_683
5901448302556		90414		1.000	00287		8.990	00287_684
9788833425887		90414		1.000	00287		34.990	00287_685
9771734156011		90414		1.000	00287		11.980	00287_686
9770514099166		90414		1.000	00287		9.980	00287_687
4142791108995		90414		1.000	00287		34.990	00287_688
4142791204994		90414		3.000	00287		19.990	00287_689
9788379946488		90414		1.000	00287		9.990	00287_690
5901924455332		90414		1.000	00287		25.900	00287_691
5901924455288		90414		1.000	00287		25.900	00287_692
5901924455301		90414		1.000	00287		25.900	00287_693
5901924455325		90414		1.000	00287		25.900	00287_694
5901924455288		90414		1.000	00287		25.900	00287_695
5901924455332		90414		1.000	00287		25.900	00287_696
5901924455325		90414		1.000	00287		25.900	00287_697
9770514099173		90414		1.000	00287		10.990	00287_698
5901448302990		90414		3.000	00287		18.990	00287_699
5902860136507		90414		22.000	00287		4.500	00287_700
5902860136484		90414		1.000	00287		3.500	00287_701
5902860133049		90414		1.000	00287		3.200	00287_702
5634534512491		90414		1.000	00287		3.500	00287_703
5906190202628		90414		1.000	00287		2.200	00287_704
8431618011423		90414		1.000	00287		69.990	00287_705
5902860135302		90414		1.000	00287		3.500	00287_706
5902860137641		90414		20.000	00287		3.900	00287_707
4009900524636		90414		1.000	00287		2.990	00287_708
5901588018454		90414		4.000	00287		4.990	00287_709
5902703023759		90414		3.000	00287		32.900	00287_710
5902703023759		90414		2.000	00287		32.900	00287_711
5060166692537		90414		1.000	00287		5.990	00287_712
9772544882008		90414		32.000	00287		1.500	00287_713
9772543602003		90414		5.000	00287		1.690	00287_714
9788366517561		90414		1.000	00287		39.900	00287_715
59072256		90414		1.000	00287		14.500	00287_716
9788381692533		90414		1.000	00287		39.990	00287_717
9772544262008		90414		1.000	00287		1.990	00287_718
9772657628005		90414		2.000	00287		3.990	00287_719
9770867182003		90414		4.000	00287		7.990	00287_720
9772544479000		90414		4.000	00287		16.900	00287_721
9771232830000		90414		1.000	00287		9.990	00287_722
9771232830031		90414		1.000	00287		14.990	00287_723
9771232830024		90414		2.000	00287		13.990	00287_724
